county,state_id,state_name,Lat,Long,population,TOTALCOUNTCONFIRMED,TOTALCOUNTDEATHS,NEWCOUNTCONFIRMED,NEWCOUNTDEATHS,Date
Yolo,CA,California,38.6866,121.9016,217352,2423,52,32,0,2020-08-31
Yolo,CA,California,38.6866,121.9016,217352,2440,52,17,0,2020-09-01
Yolo,CA,California,38.6866,121.9016,217352,2449,52,9,0,2020-09-02
Yolo,CA,California,38.6866,121.9016,217352,2475,53,26,1,2020-09-03
Yolo,CA,California,38.6866,121.9016,217352,2495,53,20,0,2020-09-04
Yolo,CA,California,38.6866,121.9016,217352,2534,53,39,0,2020-09-05
Yolo,CA,California,38.6866,121.9016,217352,2556,53,22,0,2020-09-06
Yolo,CA,California,38.6866,121.9016,217352,2565,53,9,0,2020-09-07
Yolo,CA,California,38.6866,121.9016,217352,2580,53,15,0,2020-09-08
Yolo,CA,California,38.6866,121.9016,217352,2604,53,24,0,2020-09-09
Yolo,CA,California,38.6866,121.9016,217352,2612,53,8,0,2020-09-10
Yolo,CA,California,38.6866,121.9016,217352,2632,53,20,0,2020-09-11
Yolo,CA,California,38.6866,121.9016,217352,2646,53,14,0,2020-09-12
Yolo,CA,California,38.6866,121.9016,217352,2675,53,29,0,2020-09-13
Yolo,CA,California,38.6866,121.9016,217352,2687,53,12,0,2020-09-14
Yolo,CA,California,38.6866,121.9016,217352,2708,53,21,0,2020-09-15
Yolo,CA,California,38.6866,121.9016,217352,2709,53,1,0,2020-09-16
Yolo,CA,California,38.6866,121.9016,217352,2724,53,15,0,2020-09-17
Yolo,CA,California,38.6866,121.9016,217352,2732,53,8,0,2020-09-18
Yolo,CA,California,38.6866,121.9016,217352,2739,54,7,1,2020-09-19
Yolo,CA,California,38.6866,121.9016,217352,2745,54,6,0,2020-09-20
Yolo,CA,California,38.6866,121.9016,217352,2752,54,7,0,2020-09-21
Yolo,CA,California,38.6866,121.9016,217352,2763,54,11,0,2020-09-22
Yolo,CA,California,38.6866,121.9016,217352,2766,55,3,1,2020-09-23
Yolo,CA,California,38.6866,121.9016,217352,2776,55,10,0,2020-09-24
Yolo,CA,California,38.6866,121.9016,217352,2784,55,8,0,2020-09-25
Yolo,CA,California,38.6866,121.9016,217352,2789,55,5,0,2020-09-26
Yolo,CA,California,38.6866,121.9016,217352,2796,55,7,0,2020-09-27
Yolo,CA,California,38.6866,121.9016,217352,2809,55,13,0,2020-09-28
Yolo,CA,California,38.6866,121.9016,217352,2818,55,9,0,2020-09-29
Yolo,CA,California,38.6866,121.9016,217352,2822,55,4,0,2020-09-30
Yolo,CA,California,38.6866,121.9016,217352,2833,55,11,0,2020-10-01
Yolo,CA,California,38.6866,121.9016,217352,2845,55,12,0,2020-10-02
Yolo,CA,California,38.6866,121.9016,217352,2863,56,18,1,2020-10-03
Yolo,CA,California,38.6866,121.9016,217352,2875,56,12,0,2020-10-04
Yolo,CA,California,38.6866,121.9016,217352,2889,56,14,0,2020-10-05
Yolo,CA,California,38.6866,121.9016,217352,2899,56,10,0,2020-10-06
Yolo,CA,California,38.6866,121.9016,217352,2904,56,5,0,2020-10-07
Yolo,CA,California,38.6866,121.9016,217352,2914,56,10,0,2020-10-08
Yolo,CA,California,38.6866,121.9016,217352,2928,56,14,0,2020-10-09
Yolo,CA,California,38.6866,121.9016,217352,2939,56,11,0,2020-10-10
Yolo,CA,California,38.6866,121.9016,217352,2952,56,13,0,2020-10-11
Yolo,CA,California,38.6866,121.9016,217352,2964,56,12,0,2020-10-12
Yolo,CA,California,38.6866,121.9016,217352,2983,56,19,0,2020-10-13
Yolo,CA,California,38.6866,121.9016,217352,3007,56,24,0,2020-10-14
Yolo,CA,California,38.6866,121.9016,217352,3014,56,7,0,2020-10-15
Yolo,CA,California,38.6866,121.9016,217352,3030,56,16,0,2020-10-16
Yolo,CA,California,38.6866,121.9016,217352,3045,56,15,0,2020-10-17
Yolo,CA,California,38.6866,121.9016,217352,3059,56,14,0,2020-10-18
Yolo,CA,California,38.6866,121.9016,217352,3069,56,10,0,2020-10-19
Yolo,CA,California,38.6866,121.9016,217352,3083,56,14,0,2020-10-20
Yolo,CA,California,38.6866,121.9016,217352,3095,58,12,2,2020-10-21
Yolo,CA,California,38.6866,121.9016,217352,3116,58,21,0,2020-10-22
Yolo,CA,California,38.6866,121.9016,217352,3140,58,24,0,2020-10-23
Yolo,CA,California,38.6866,121.9016,217352,3164,58,24,0,2020-10-24
Yolo,CA,California,38.6866,121.9016,217352,3190,59,26,1,2020-10-25
Yolo,CA,California,38.6866,121.9016,217352,3206,59,16,0,2020-10-26
Yolo,CA,California,38.6866,121.9016,217352,3216,59,10,0,2020-10-27
Yolo,CA,California,38.6866,121.9016,217352,3230,60,14,1,2020-10-28
Yolo,CA,California,38.6866,121.9016,217352,3246,60,16,0,2020-10-29
Yolo,CA,California,38.6866,121.9016,217352,3263,60,17,0,2020-10-30
Yolo,CA,California,38.6866,121.9016,217352,3290,60,27,0,2020-10-31
Yolo,CA,California,38.6866,121.9016,217352,3303,60,13,0,2020-11-01
Yolo,CA,California,38.6866,121.9016,217352,3318,61,15,1,2020-11-02
Yolo,CA,California,38.6866,121.9016,217352,3343,61,25,0,2020-11-03
Yolo,CA,California,38.6866,121.9016,217352,3361,62,18,1,2020-11-04
Yolo,CA,California,38.6866,121.9016,217352,3391,62,30,0,2020-11-05
Yolo,CA,California,38.6866,121.9016,217352,3420,63,29,1,2020-11-06
Yolo,CA,California,38.6866,121.9016,217352,3463,63,43,0,2020-11-07
Yolo,CA,California,38.6866,121.9016,217352,3492,63,29,0,2020-11-08
Yolo,CA,California,38.6866,121.9016,217352,3522,63,30,0,2020-11-09
Yolo,CA,California,38.6866,121.9016,217352,3573,64,51,1,2020-11-10
Yolo,CA,California,38.6866,121.9016,217352,3606,64,33,0,2020-11-11
Yolo,CA,California,38.6866,121.9016,217352,3646,64,40,0,2020-11-12
Yolo,CA,California,38.6866,121.9016,217352,3716,66,70,2,2020-11-13
Yolo,CA,California,38.6866,121.9016,217352,3765,66,49,0,2020-11-14
Yolo,CA,California,38.6866,121.9016,217352,3819,66,54,0,2020-11-15
Yolo,CA,California,38.6866,121.9016,217352,3858,66,39,0,2020-11-16
Yolo,CA,California,38.6866,121.9016,217352,3887,70,29,4,2020-11-17
Yolo,CA,California,38.6866,121.9016,217352,3929,71,42,1,2020-11-18
Yolo,CA,California,38.6866,121.9016,217352,3973,72,44,1,2020-11-19
Yolo,CA,California,38.6866,121.9016,217352,4081,74,108,2,2020-11-20
Yolo,CA,California,38.6866,121.9016,217352,4147,75,66,1,2020-11-21
Yolo,CA,California,38.6866,121.9016,217352,4206,75,59,0,2020-11-22
Yolo,CA,California,38.6866,121.9016,217352,4265,74,59,-1,2020-11-23
Yolo,CA,California,38.6866,121.9016,217352,4420,74,155,0,2020-11-24
Yolo,CA,California,38.6866,121.9016,217352,4527,74,107,0,2020-11-25
Yolo,CA,California,38.6866,121.9016,217352,4566,74,39,0,2020-11-26
Yolo,CA,California,38.6866,121.9016,217352,4737,75,171,1,2020-11-27
Yolo,CA,California,38.6866,121.9016,217352,4739,75,2,0,2020-11-28
Yolo,CA,California,38.6866,121.9016,217352,4830,76,91,1,2020-11-29
Yolo,CA,California,38.6866,121.9016,217352,4894,77,64,1,2020-11-30
Yolo,CA,California,38.6866,121.9016,217352,4928,77,34,0,2020-12-01
Yolo,CA,California,38.6866,121.9016,217352,5053,81,125,4,2020-12-02
Yolo,CA,California,38.6866,121.9016,217352,5069,81,16,0,2020-12-03
Yolo,CA,California,38.6866,121.9016,217352,5294,81,225,0,2020-12-04
Yolo,CA,California,38.6866,121.9016,217352,5351,81,57,0,2020-12-05
Yolo,CA,California,38.6866,121.9016,217352,5465,84,114,3,2020-12-06
Yolo,CA,California,38.6866,121.9016,217352,5537,84,72,0,2020-12-07
Yolo,CA,California,38.6866,121.9016,217352,5560,84,23,0,2020-12-08
Yolo,CA,California,38.6866,121.9016,217352,5760,89,200,5,2020-12-09
Yolo,CA,California,38.6866,121.9016,217352,5896,88,136,-1,2020-12-10
Yolo,CA,California,38.6866,121.9016,217352,6006,89,110,1,2020-12-11
Yolo,CA,California,38.6866,121.9016,217352,6116,89,110,0,2020-12-12
Yolo,CA,California,38.6866,121.9016,217352,6265,89,149,0,2020-12-13
Yolo,CA,California,38.6866,121.9016,217352,6389,89,124,0,2020-12-14
Yolo,CA,California,38.6866,121.9016,217352,6531,98,142,9,2020-12-15
Yolo,CA,California,38.6866,121.9016,217352,6649,98,118,0,2020-12-16
Yolo,CA,California,38.6866,121.9016,217352,6800,99,151,1,2020-12-17
Yolo,CA,California,38.6866,121.9016,217352,6901,104,101,5,2020-12-18
Yolo,CA,California,38.6866,121.9016,217352,7025,104,124,0,2020-12-19
Yolo,CA,California,38.6866,121.9016,217352,7121,104,96,0,2020-12-20
Yolo,CA,California,38.6866,121.9016,217352,7266,104,145,0,2020-12-21
Yolo,CA,California,38.6866,121.9016,217352,7388,108,122,4,2020-12-22
Yolo,CA,California,38.6866,121.9016,217352,7508,108,120,0,2020-12-23
Yolo,CA,California,38.6866,121.9016,217352,7566,110,58,2,2020-12-24
Yolo,CA,California,38.6866,121.9016,217352,7700,109,134,-1,2020-12-25
Yolo,CA,California,38.6866,121.9016,217352,7785,109,85,0,2020-12-26
Yolo,CA,California,38.6866,121.9016,217352,7919,109,134,0,2020-12-27
Yolo,CA,California,38.6866,121.9016,217352,8031,109,112,0,2020-12-28
Yolo,CA,California,38.6866,121.9016,217352,8124,109,93,0,2020-12-29
Yolo,CA,California,38.6866,121.9016,217352,8170,109,46,0,2020-12-30
Yolo,CA,California,38.6866,121.9016,217352,8295,111,125,2,2020-12-31
Yolo,CA,California,38.6866,121.9016,217352,8461,111,166,0,2021-01-01
Yolo,CA,California,38.6866,121.9016,217352,8571,117,110,6,2021-01-02
Yolo,CA,California,38.6866,121.9016,217352,8673,117,102,0,2021-01-03
Yolo,CA,California,38.6866,121.9016,217352,8834,117,161,0,2021-01-04
Yolo,CA,California,38.6866,121.9016,217352,8980,123,146,6,2021-01-05
Yolo,CA,California,38.6866,121.9016,217352,9083,125,103,2,2021-01-06
Yolo,CA,California,38.6866,121.9016,217352,9207,126,124,1,2021-01-07
Yolo,CA,California,38.6866,121.9016,217352,9391,127,184,1,2021-01-08
Yolo,CA,California,38.6866,121.9016,217352,9524,127,133,0,2021-01-09
Yolo,CA,California,38.6866,121.9016,217352,9610,127,86,0,2021-01-10
Yolo,CA,California,38.6866,121.9016,217352,9699,127,89,0,2021-01-11
Yolo,CA,California,38.6866,121.9016,217352,9857,130,158,3,2021-01-12
Yolo,CA,California,38.6866,121.9016,217352,9933,131,76,1,2021-01-13
Yolo,CA,California,38.6866,121.9016,217352,10097,131,164,0,2021-01-14
Yolo,CA,California,38.6866,121.9016,217352,10240,131,143,0,2021-01-15
Yolo,CA,California,38.6866,121.9016,217352,10406,131,166,0,2021-01-16
Yolo,CA,California,38.6866,121.9016,217352,10519,131,113,0,2021-01-17
Yolo,CA,California,38.6866,121.9016,217352,10620,131,101,0,2021-01-18
Yolo,CA,California,38.6866,121.9016,217352,10789,131,169,0,2021-01-19
Yolo,CA,California,38.6866,121.9016,217352,10852,138,63,7,2021-01-20
Yolo,CA,California,38.6866,121.9016,217352,10940,138,88,0,2021-01-21
Yolo,CA,California,38.6866,121.9016,217352,11014,138,74,0,2021-01-22
Yolo,CA,California,38.6866,121.9016,217352,11087,138,73,0,2021-01-23
Yolo,CA,California,38.6866,121.9016,217352,11210,138,123,0,2021-01-24
Yolo,CA,California,38.6866,121.9016,217352,11276,138,66,0,2021-01-25
Yolo,CA,California,38.6866,121.9016,217352,11361,146,85,8,2021-01-26
Yolo,CA,California,38.6866,121.9016,217352,11427,147,66,1,2021-01-27
Yolo,CA,California,38.6866,121.9016,217352,11500,149,73,2,2021-01-28
Yolo,CA,California,38.6866,121.9016,217352,11612,149,112,0,2021-01-29
Yolo,CA,California,38.6866,121.9016,217352,11698,149,86,0,2021-01-30
Yolo,CA,California,38.6866,121.9016,217352,11771,149,73,0,2021-01-31
Yolo,CA,California,38.6866,121.9016,217352,11824,149,53,0,2021-02-01
Yolo,CA,California,38.6866,121.9016,217352,11886,156,62,7,2021-02-02
Yolo,CA,California,38.6866,121.9016,217352,11933,158,47,2,2021-02-03
Yolo,CA,California,38.6866,121.9016,217352,11982,158,49,0,2021-02-04
Yolo,CA,California,38.6866,121.9016,217352,12025,158,43,0,2021-02-05
Yolo,CA,California,38.6866,121.9016,217352,12061,158,36,0,2021-02-06
Yolo,CA,California,38.6866,121.9016,217352,12135,158,74,0,2021-02-07
Yolo,CA,California,38.6866,121.9016,217352,12169,158,34,0,2021-02-08
Yolo,CA,California,38.6866,121.9016,217352,12220,170,51,12,2021-02-09
Yolo,CA,California,38.6866,121.9016,217352,12276,172,56,2,2021-02-10
Yolo,CA,California,38.6866,121.9016,217352,12303,172,27,0,2021-02-11
Yolo,CA,California,38.6866,121.9016,217352,12340,172,37,0,2021-02-12
Yolo,CA,California,38.6866,121.9016,217352,12374,172,34,0,2021-02-13
Yolo,CA,California,38.6866,121.9016,217352,12399,172,25,0,2021-02-14
Yolo,CA,California,38.6866,121.9016,217352,12412,172,13,0,2021-02-15
Yolo,CA,California,38.6866,121.9016,217352,12457,172,45,0,2021-02-16
Yolo,CA,California,38.6866,121.9016,217352,12506,181,49,9,2021-02-17
Yolo,CA,California,38.6866,121.9016,217352,12549,181,43,0,2021-02-18
Yolo,CA,California,38.6866,121.9016,217352,12606,181,57,0,2021-02-19
Yolo,CA,California,38.6866,121.9016,217352,12639,181,33,0,2021-02-20
Yolo,CA,California,38.6866,121.9016,217352,12670,181,31,0,2021-02-21
Yolo,CA,California,38.6866,121.9016,217352,12689,181,19,0,2021-02-22
Yolo,CA,California,38.6866,121.9016,217352,12729,185,40,4,2021-02-23
Yolo,CA,California,38.6866,121.9016,217352,12760,185,31,0,2021-02-24
Yolo,CA,California,38.6866,121.9016,217352,12787,185,27,0,2021-02-25
Yolo,CA,California,38.6866,121.9016,217352,12816,185,29,0,2021-02-26
Yolo,CA,California,38.6866,121.9016,217352,12834,185,18,0,2021-02-27
Yolo,CA,California,38.6866,121.9016,217352,12851,185,17,0,2021-02-28
Yolo,CA,California,38.6866,121.9016,217352,12854,185,3,0,2021-03-01
Yolo,CA,California,38.6866,121.9016,217352,12867,185,13,0,2021-03-02
Yolo,CA,California,38.6866,121.9016,217352,12890,185,23,0,2021-03-03
Yolo,CA,California,38.6866,121.9016,217352,12895,185,5,0,2021-03-04
Yolo,CA,California,38.6866,121.9016,217352,12920,185,25,0,2021-03-05
Yolo,CA,California,38.6866,121.9016,217352,12951,185,31,0,2021-03-06
Yolo,CA,California,38.6866,121.9016,217352,12988,185,37,0,2021-03-07
Yolo,CA,California,38.6866,121.9016,217352,13000,186,12,1,2021-03-08
